id,msg_timestamp,img_url,user_msg,bot_msg,sum_msg,prompt,prompt_num,summarise,date,runtime,feedback,user_id
1,1709179121850,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,Describe this image.,"The image features three young children dressed as Harry Potter, Hermione Granger, and Ron Weasley from the Harry Potter series. They are standing together in front of a stone wall, holding wands and posing for a photo. The children are positioned in various locations throughout the scene, with some closer to the center and others on the left and right sides of the image. There are several books scattered around the scene, likely representing their studies at Hogwarts School of Witchcraft and Wizardry. Additionally, there is a pencil visible in the scene, possibly used for taking notes or practicing spells. Overall, the scene captures the magical atmosphere of the Harry Potter universe, showcasing the characters' unique personalities and adventurous spirit.","The image features three young children dressed as Harry Potter, Hermione Granger, and Ron Weasley from the Harry Potter series. They are standing together in front of a stone wall, holding wands and posing for a photo. The children are positioned in various locations throughout the scene, with some closer to the center and others on the left and right sides of the image. There are several books scattered around the scene, likely representing their studies at Hogwarts School of Witchcraft and Wizardry. Additionally, there is a pencil visible in the scene, possibly used for taking notes or practicing spells. Overall, the scene captures the magical atmosphere of the Harry Potter universe, showcasing the characters' unique personalities and adventurous spirit.",Describe this image.,0,0,2024-02-29 03:59:05.000000,22.17046880722046,like,1
2,1709179178027,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,Which Harry Potter movie is this?,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,Which Harry Potter movie is this?,0,0,2024-02-29 03:59:41.000000,1.6814217567443848,like,1
3,1709179214724,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What are other movies?,"Harry Potter and the Philosopher's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows – Part 1, Harry Potter and the Deathly Hallows – Part 2","Harry Potter and the Philosopher's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows – Part 1, Harry Potter and the Deathly Hallows – Part 2",What are other movies?,0,0,2024-02-29 04:00:27.000000,11.223551511764526,like,1
4,1709179272742,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,Which is the best one?,harry potter,harry potter,Which is the best one?,0,0,2024-02-29 04:01:15.000000,1.053849697113037,dislike,1
5,1709179316343,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What are the real name of them?,harry potter,harry potter,What are the real name of them?,0,0,2024-02-29 04:01:58.000000,1.137709617614746,dislike,1
6,1709179335832,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,Are they student?,yes,yes,Are they student?,0,0,2024-02-29 04:02:18.000000,0.8556334972381592,dislike,1
7,1709179345776,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What is their school name?,Hogwarts School of Witchcraft and Wizardry,Hogwarts School of Witchcraft and Wizardry,What is their school name?,0,0,2024-02-29 04:02:28.000000,1.683243751525879,like,1
8,1709179375097,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What is special about it?,"It is a scene from the Harry Potter film series, specifically from the first film, Harry Potter and the Philosopher's Stone. The three children in the image are dressed as characters from the series, with Harry Potter, Hermione Granger, and Ron Weasley standing together in front of a stone wall with a stained-glass window. This scene is significant because it represents the beginning of the Harry Potter story and the start of the characters' journey at Hogwarts School of Witchcraft and Wizardry. The costumes and props used in the scene add to the magical atmosphere of the film and help to bring the characters to life for audiences.","It is a scene from the Harry Potter film series, specifically from the first film, Harry Potter and the Philosopher's Stone. The three children in the image are dressed as characters from the series, with Harry Potter, Hermione Granger, and Ron Weasley standing together in front of a stone wall with a stained-glass window. This scene is significant because it represents the beginning of the Harry Potter story and the start of the characters' journey at Hogwarts School of Witchcraft and Wizardry. The costumes and props used in the scene add to the magical atmosphere of the film and help to bring the characters to life for audiences.",What is special about it?,0,0,2024-02-29 04:03:09.000000,13.39349913597107,dislike,1
9,1709179422866,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,How do they know each other?,friendsamp;classmates,friendsamp;classmates,How do they know each other?,0,0,2024-02-29 04:03:45.000000,1.3377978801727295,dislike,1
10,1709179435108,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What is Harry Potter holding?,"Harry Potter is holding a wand, which is a magical tool used by wizards and witches in the Harry Potter universe.","Harry Potter is holding a wand, which is a magical tool used by wizards and witches in the Harry Potter universe.",What is Harry Potter holding?,0,0,2024-02-29 04:03:59.000000,3.3408141136169434,dislike,1
11,1709179465228,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,What is Hermione holding?,A wand.,A wand.,What is Hermione holding?,0,0,2024-02-29 04:04:27.000000,1.0040674209594727,dislike,1
12,1709179476741,https://www.hollywoodreporter.com/wp-content/uploads/2020/08/harry_potter_and_the_sorcerers_stone_-_photofest_still_3_-_h_2020_.jpg?w=1296,How old are they?,10,10,How old are they?,0,0,2024-02-29 04:04:39.000000,0.9797348976135254,dislike,1
13,1709180397407,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Describe this image.,"A large, dark cloud looms over a green field with a house in the center. The sky is filled with ominous storm clouds, creating an eerie atmosphere. The house is situated in the middle of the field and appears to be the only structure in the area. The surrounding landscape is lush and green, adding to the serene nature of the scene. The storm clouds create a sense of unease, as they seem to be moving towards the house, possibly signaling an impending storm. The image captures a moment of tranquility before the storm arrives, emphasizing the contrast between the peaceful environment and the ominous sky.","A large, dark cloud looms over a green field with a house in the center. The sky is filled with ominous storm clouds, creating an eerie atmosphere. The house is situated in the middle of the field and appears to be the only structure in the area. The surrounding landscape is lush and green, adding to the serene nature of the scene. The storm clouds create a sense of unease, as they seem to be moving towards the house, possibly signaling an impending storm. The image captures a moment of tranquility before the storm arrives, emphasizing the contrast between the peaceful environment and the ominous sky.",Describe this image.,0,0,2024-02-29 04:20:11.000000,12.545119524002075,like,1
14,1709180428423,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Is this dangerous?,yes 2,yes 2,Is this dangerous?,0,0,2024-02-29 04:20:30.000000,1.0356593132019043,dislike,1
15,1709180444096,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,What should people there do?,"Seek shelter in a safe location, such as a building or designated storm shelter, and avoid being outside during the storm. It is important to stay indoors and away from windows during a severe thunderstorm, as the winds can be strong and cause damage, and lightning strikes can pose a danger. Additionally, heavy rainfall and hail can cause flooding and other damage, so it is advisable to stay away from low-lying areas and follow any evacuation orders if necessary.","Seek shelter in a safe location, such as a building or designated storm shelter, and avoid being outside during the storm. It is important to stay indoors and away from windows during a severe thunderstorm, as the winds can be strong and cause damage, and lightning strikes can pose a danger. Additionally, heavy rainfall and hail can cause flooding and other damage, so it is advisable to stay away from low-lying areas and follow any evacuation orders if necessary.",What should people there do?,0,0,2024-02-29 04:20:55.000000,10.133520364761353,like,1
16,1709180533692,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,What cause storm?,thunderstorm 2,thunderstorm 2,What cause storm?,0,0,2024-02-29 04:22:16.000000,1.3212761878967285,dislike,1
17,1709180546595,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Why there is storm?,yes 100%,yes 100%,Why there is storm?,0,0,2024-02-29 04:22:29.000000,1.2631676197052002,dislike,1
